player_name,pitch_type_recovered,avg_stuff_plus,avg_location_plus,avg_pitch_plus,pitch_count
"Roberts, Ethan",FC,99.88169567,100.0171317,99.93587008,153
"Kolek, Stephen",SI,100.5438854,99.0213192,99.93485892,335
"Matzek, Tyler",SL,99.39080723,100.7453222,99.93261322,58
"Ort, Kaleb",ST,98.74074397,101.7012033,99.92492772,66
"Cano, Yennier",SI,99.35624781,100.7698144,99.92167445,512
"Fedde, Erick",CH,99.0170661,101.2632773,99.91555058,491
"Nastrini, Nick",CU,97.77883788,103.1190226,99.91491176,63
"Feltner, Ryan",SI,100.5892655,98.90212556,99.91440952,368
"Robert, Daniel",ST,98.67663202,101.7676471,99.91303806,57
"Crouse, Hans",SI,99.86659194,99.9769566,99.9107378,217
"Almonte, Yency",SI,100.5322093,98.96751565,99.90633184,107
"Guerrero, Luis",FF,102.062894,96.66810237,99.90497735,62
"Estes, Joey",CH,100.1021094,99.58473766,99.8951607,222
"Warren, Austin",ST,100.4231293,99.09960903,99.89372119,68
"King, John",SI,100.7001738,98.66020144,99.88418486,505
"Carrasco, Carlos",SL,99.42147643,100.5605073,99.87708877,412
"Frías, Luis",FC,98.27649307,102.2673157,99.87282213,109
"Palencia, Daniel",FF,100.2365901,99.30595237,99.86433501,149
"Winn, Cole",FF,100.5553104,98.81711969,99.86003411,120
"Ferguson, Caleb",FF,101.3645011,97.60320022,99.85998075,427
"Smith, Drew",FF,100.3956791,99.05610411,99.85984911,161
"Gibson, Kyle",ST,98.76184435,101.4915744,99.85373638,569
"López, Jorge",KC,98.60286486,101.7163073,99.84824185,108
"Ryan, River",FF,99.47289758,100.4046497,99.84559843,118
"Cantillo, Joey",CU,99.27340415,100.7029387,99.84521797,108
"Fried, Max",FC,97.64885051,103.1397318,99.84520303,136
"Long, Sam",SL,98.75354817,101.4807132,99.84441417,216
"Daniel, Davis",CH,100.7991551,98.40695107,99.84227349,86
"McGough, Scott",FS,99.2682342,100.7027289,99.8420321,193
"Rea, Colin",FS,99.11794025,100.9277446,99.84186199,233
"Oller, Adam",CU,97.12609093,103.9058303,99.83798668,106
"Chargois, JT",SL,99.00526486,101.0782685,99.8344663,228
"Buehler, Walker",SI,101.4398802,97.41091422,99.82829381,219
"Bauers, Jake",FA,100.1601746,99.32127221,99.82461365,66
"Poteet, Cody",SI,99.99371122,99.5694581,99.82400997,109
"McGough, Scott",FF,100.5511693,98.73034817,99.82284085,303
"Nelson, Ryne",SL,99.62551765,100.1185085,99.82271398,217
"Pinto, Ricardo",FS,100.5589517,98.71688999,99.82212702,76
"Kershaw, Clayton",FF,100.1590192,99.31292173,99.82058021,174
"Bivens, Spencer",SI,100.9360568,98.14018709,99.81770892,363
"Vest, Will",SI,100.7972261,98.34372335,99.815825,149
"Strahm, Matt",SL,98.18867419,102.2282904,99.80452067,197
"Walker, Ryan",SL,98.76393401,101.3626134,99.80340575,554
"Finnegan, Kyle",FS,99.57757423,100.1329758,99.79973484,288
"Cantillo, Joey",FF,101.1084305,97.83406859,99.79868574,347
"Jiménez, Joe",FF,100.2732198,99.08216811,99.79679912,503
"Martin, Davis",FF,100.0447456,99.4230244,99.79605712,254
"Scherzer, Max",CU,97.62428361,103.0535246,99.79597999,93
"Quintana, Jose",SV,97.28695197,103.5556059,99.79441353,170
"Mikolas, Miles",SL,100.3156821,99.01039838,99.79356861,676
"Varland, Gus",SL,98.4524858,101.7872508,99.78639179,174
"Megill, Tylor",FF,100.8541525,98.17314152,99.78174811,681
"Kremer, Dean",FS,98.66069612,101.4491009,99.77605802,401
"Santana, Dennis",FC,100.1175422,99.26360487,99.77596727,216
"Corbin, Patrick",FC,100.96601,97.97129304,99.76812322,561
"Knack, Landon",SL,99.75918331,99.78044376,99.76768749,257
"Sands, Cole",SI,100.1538632,99.18555077,99.76653823,118
"Lodolo, Nick",CH,99.12855526,100.7184871,99.764528,306
"Payamps, Joel",SL,99.36081898,100.3684074,99.76385434,374
"Gallen, Zac",FF,99.84298275,99.64394773,99.76336874,1189
"Holton, Tyler",FC,100.0804301,99.286733,99.76295126,372
"Mize, Casey",FF,100.5569645,98.56768605,99.76125312,753
"Bloss, Jake",FF,100.7116783,98.32747649,99.75799758,104
"Hurter, Brant",SI,101.57462,97.00814118,99.74802847,357
"Ramírez, Erasmo",FC,99.26588064,100.4711336,99.74798181,119
"Hanifee, Brenan",SI,99.64626891,99.89832507,99.74709137,264
"Jiménez, Joe",SL,99.29953575,100.4131558,99.74498378,540
"Mushinski, Parker",FC,101.8153753,96.62872681,99.7407159,81
"Banda, Anthony",CH,99.05183287,100.773785,99.74061372,98
"Diekman, Jake",CH,99.29776972,100.4027074,99.73974478,61
"Black, Mason",SL,98.84599054,101.0781949,99.73887227,78
"Lugo, Seth",FS,98.46504777,101.633256,99.73233108,86
"Bivens, Spencer",CH,98.09548296,102.1686694,99.72475753,104
"Zerpa, Angel",CH,99.38209644,100.2377662,99.72436434,98
"Faedo, Alex",FF,100.8345434,98.05382806,99.72225727,379
"Liberatore, Matthew",CU,98.61832641,101.3728383,99.72013117,90
"López, Reynaldo",SL,97.42729012,103.1542376,99.71806911,620
"Reid-Foley, Sean",FF,99.94752864,99.36941392,99.71628275,278
"Walston, Blake",CH,98.16153786,102.0460314,99.71533529,56
"Martin, Davis",CH,99.97482025,99.32597948,99.71528394,176
"Martinez, Nick",FF,101.23831,97.40782887,99.70611755,479
"Contreras, Luis",FF,98.51523521,101.4792358,99.70083546,56
"Snider, Collin",ST,98.75461461,101.1193682,99.70051606,270
"Bolton, Cody",SI,99.64844163,99.76189261,99.69382202,88
"Walker, Taijuan",FF,99.23001217,100.3870362,99.69282178,180
"Keller, Brad",FF,100.2629501,98.82131116,99.68629452,280
"Weems, Jordan",SL,99.72809805,99.61404357,99.68247626,265
"Allen, Logan",ST,97.85103281,102.4289287,99.68219116,411
"García, Yimi",SI,100.0671494,99.10003775,99.68030474,99
"Contreras, Roansy",SL,99.55138137,99.84790519,99.6699909,270
"Thielbar, Caleb",ST,98.87987436,100.8507373,99.66821955,275
"Soriano, George",SL,99.79272934,99.47897023,99.6672257,205
"Buttó, José",ST,96.09207976,105.0297828,99.667161,128
"Bradford, Cody",CU,97.8887633,102.3307138,99.66554352,150
"White, Mitch",SL,99.68515802,99.62573675,99.66138951,66
"Speier, Gabe",SI,99.90302597,99.28528517,99.65592965,148
"Bido, Osvaldo",FF,99.08568021,100.5053545,99.65354993,422
"Mazur, Adam",SL,99.35035066,100.1036703,99.65167853,196
"Freeland, Kyle",SI,100.5187684,98.34826415,99.6505667,470
"Black, Mason",ST,98.49397473,101.3849913,99.65038136,168
"Civale, Aaron",CU,98.60990546,101.2034153,99.64730939,423
"Rodríguez, Yariel",SI,99.43991108,99.95794993,99.64712662,162
"Kelly, Merrill",SL,97.54939767,102.7903878,99.64579374,135
"Voth, Austin",ST,97.06369323,103.5130888,99.64345145,231
"Adam, Jason",ST,96.76359918,103.9582024,99.64144048,188
"Fitts, Richard",SL,99.85931732,99.30225552,99.6364926,116
"Kuhl, Chad",ST,96.71477301,104.0039868,99.63045852,101
"Faedo, Alex",SL,97.93928138,102.1658523,99.62990973,426
"Palencia, Daniel",SL,99.12778806,100.3681918,99.62394957,66
"Núñez, Dedniel",SL,98.81342962,100.8285369,99.61947252,255
"Priester, Quinn",CH,97.95804966,102.1066822,99.61750266,108
"Devenski, Chris",FC,98.23857421,101.6835486,99.61656396,76
"Corbin, Patrick",SL,97.10200008,103.3595632,99.60502533,1024
"Crawford, Kutter",FS,99.83258561,99.25526655,99.60165799,242
"Hoffman, Jeff",FS,99.28265737,100.0712238,99.59808394,121
"Lynn, Lance",CH,96.41002667,104.3783476,99.59735505,128
"Sauer, Matt",FF,100.4831276,98.25624296,99.59237374,149
"Hoeing, Bryan",FS,98.64971602,101.0023795,99.59078142,161
"Jackson, Luke",SL,98.19591151,101.6811753,99.59001702,487
"Jansen, Kenley",SL,98.58005162,101.1022163,99.58891749,64
"Jackson, Jay",CH,98.54986973,101.1460016,99.58832247,60
"Kilian, Caleb",FF,100.3586576,98.43071156,99.58747919,76
"Brazobán, Huascar",CH,98.89081301,100.628695,99.58596582,260
"Francis, Bowden",CU,97.66335637,102.4656878,99.58428893,283
"Matthews, Zebby",CU,99.68202725,99.43452802,99.58302756,51
"Oller, Adam",SI,100.1426517,98.73869929,99.58107074,67
"Winckowski, Josh",CH,100.0040261,98.9398111,99.5783401,158
"Hughes, Brandon",FF,99.43980441,99.76492139,99.5698512,122
"Megill, Tylor",FC,100.1958533,98.62286363,99.56665743,203
"Wacha, Michael",FC,99.99824707,98.91899643,99.56654681,296
"White, Mitch",FF,100.9199409,97.52747509,99.56295458,182
"Weaver, Luke",CH,97.84724746,102.1286064,99.55979105,396
"Phillips, Evan",SI,100.5699951,98.03529797,99.55611625,92
"Walker, Taijuan",FC,99.24865978,100.016159,99.55565945,137
"Verlander, Justin",CU,98.67338701,100.8754674,99.55421915,346
"Maldonado, Anthony",FF,100.2237094,98.53965334,99.55008698,99
"Banda, Anthony",SL,97.65460175,102.3871439,99.54761859,219
"Hamilton, Ian",FF,99.44121043,99.7000751,99.5447563,140
"Paddack, Chris",CU,97.60117318,102.4593364,99.54443845,198
"Leahy, Kyle",CH,98.91290134,100.4877581,99.54284406,64
"Allard, Kolby",CH,100.1082583,98.67869652,99.53643359,106
"Cosgrove, Tom",ST,97.38541121,102.7570619,99.53407149,165
"Lorenzen, Michael",CU,96.88585105,103.5055715,99.53373921,165
"Domínguez, Seranthony",FF,99.76743227,99.17609931,99.53089909,440
"Rodriguez, Eduardo",FC,99.57432354,99.4579554,99.52777628,166
"Cecconi, Slade",SL,98.95002301,100.3817798,99.52272572,306
"Bradley, Taj",FC,98.90009452,100.4547798,99.52196862,516
"Mantiply, Joe",CU,97.54092439,102.4913275,99.52108564,234
"Jefferies, Daulton",SL,98.42499109,101.1525517,99.51601533,77
"Little, Luke",FF,99.14519433,100.0718953,99.51587473,322
"Lambert, Peter",FF,100.7915881,97.59232456,99.51188268,437
"Williams, Gavin",FF,100.2360447,98.40812101,99.50487523,704
"Lorenzen, Michael",SI,100.103728,98.60419222,99.50391369,446
"Shuster, Jared",SI,100.1366054,98.5521806,99.50283548,51
"Okert, Steven",FF,100.4922404,98.01554343,99.50156161,158
"Duran, Jhoan",FF,98.80387748,100.5358056,99.49664874,359
"Johnson, Pierce",FF,100.1040214,98.58539089,99.49656919,222
"Falter, Bailey",FF,100.7419273,97.62659488,99.49579433,1027
"Gilbert, Logan",SL,99.54317271,99.40530015,99.48802369,972
"Smith, Burch",FF,100.7186192,97.62334503,99.48050953,448
"Kremer, Dean",FF,100.4813697,97.9762839,99.47933538,700
"Severino, Luis",FF,101.2440088,96.82665792,99.47706845,1065
"Neris, Héctor",SI,100.8890848,97.35850705,99.4768537,79
"White, Mitch",CU,98.33955484,101.1808447,99.47607078,66
"Bello, Brayan",SI,99.43690958,99.53252392,99.47515532,1142
"Kirby, George",FF,100.4378518,98.01567977,99.46898299,1006
"Lee, Dylan",SL,98.81931464,100.4340257,99.46519906,470
"Fernandez, Ryan",FC,98.63378504,100.7084116,99.46363568,124
"Honeywell, Brent",FF,101.3585274,96.6176804,99.4621886,315
"Lowder, Rhett",SL,99.33812778,99.64766517,99.46194274,136
"King, Michael",ST,97.11924694,102.9645407,99.45736443,528
"Springs, Jeffrey",FF,100.0291458,98.59809852,99.45672689,240
"Yarbrough, Ryan",FC,97.08760902,103.0002592,99.45266907,157
"Fried, Max",SL,98.26111547,101.2385094,99.45207305,163
"Hernandez, Nick",SL,99.39775568,99.51161888,99.44330096,81
"Nola, Aaron",FC,98.29792285,101.1608019,99.44307448,301
"Schwellenbach, Spencer",SL,99.74394076,98.97532273,99.43649355,375
"Myers, Tobias",SL,98.53203643,100.7928669,99.43636861,455
"Marsh, Alec",SL,98.56141776,100.7468934,99.43560801,386
"Stroman, Marcus",SL,97.11905601,102.9067065,99.43411621,433
"Lodolo, Nick",FF,98.33032674,101.0826763,99.43126655,517
"Quintana, Jose",SI,100.5617254,97.73453734,99.43085018,887
"Weathers, Ryan",CH,99.21941896,99.71349732,99.4170503,368
"Silseth, Chase",FF,99.77110482,98.85038691,99.40281766,108
"Mazur, Adam",CU,97.60069785,102.1022008,99.40129901,74
"Singer, Brady",CH,97.09142093,102.8567192,99.39754025,55
"Cuas, Jose",ST,96.26727291,104.0804783,99.39255505,74
"Varland, Gus",FF,99.37265998,99.40285785,99.38473913,253
"Curry, Xzavion",FF,99.86777778,98.6595434,99.38448403,316
"Núñez, Dedniel",FF,100.5974836,97.5609766,99.3828808,248
"Mize, Casey",SL,98.52299714,100.6665713,99.38042682,492
"Romero, JoJo",FF,99.42995233,99.30603942,99.38038717,95
"Wrobleski, Justin",ST,98.79388154,100.2491874,99.37600389,50
"Hudson, Dakota",SL,98.23013273,101.0872898,99.37299555,394
"Anderson, Justin",FC,99.57045933,99.07387621,99.37182608,72
"Kelly, Kevin",FC,99.83709144,98.67245786,99.37123801,94
"Martinez, Nick",SI,100.8338221,97.16816635,99.3675598,368
"Singer, Brady",SL,97.42677562,102.2780884,99.36730074,1196
"Boyd, Matthew",CH,99.27994176,99.49646552,99.36655126,175
"Houser, Adrian",CU,96.84783902,103.1421958,99.36558175,98
"Fried, Max",CH,98.93969227,99.98577779,99.35812648,377
"Thornton, Trent",SI,100.662716,97.39260519,99.35467168,108
"Anderson, Nick",CU,98.79542199,100.1892828,99.35296631,261
"Ellard, Fraser",SL,97.32103441,102.3999417,99.35259735,100
"Kirby, George",FS,98.6263917,100.4368687,99.3505825,301
"Lazar, Max",KC,99.10684988,99.70528065,99.34622219,55
"Bassitt, Chris",CH,97.55914055,102.0225565,99.34450694,154
"Garcia, Robert",CH,98.05600794,101.2766087,99.34424826,301
"Cole, Gerrit",KC,98.51749612,100.5755721,99.3407265,287
"Kelly, Michael",FF,99.38843783,99.25646604,99.33564911,159
"Gausman, Kevin",SL,96.03366654,104.288253,99.33550114,246
"Freeland, Kyle",FF,100.2241666,98.00102761,99.334911,360
"Walston, Blake",FF,99.18762775,99.55337947,99.33392844,112
"Chivilli, Angel",SL,97.73735214,101.7233839,99.33176485,93
"Soroka, Michael",SL,97.36168572,102.2830393,99.33022714,468
"Quantrill, Cal",FC,98.61239561,100.3973567,99.32638005,343
"Sandlin, Nick",SL,96.97436682,102.8527857,99.32573436,358
"Duran, Jhoan",FS,99.34589401,99.29078103,99.32384882,277
"Montero, Rafael",SI,99.43111782,99.16027289,99.32277985,163
"Sborz, Josh",SL,97.97327486,101.336982,99.31875771,93
"Ryan, Joe",SL,99.80336266,98.58731765,99.31694466,163
"Cleavinger, Garrett",SL,99.00544496,99.78011739,99.31531393,254
"Miller, Bryce",ST,96.32370868,103.7943583,99.31196853,242
"Mikolas, Miles",CU,97.95390927,101.3375208,99.30735389,326
"Pivetta, Nick",SL,99.71409928,98.69016382,99.3045251,83
"Whitlock, Garrett",SI,99.22442781,99.41033915,99.29879235,87
"Koenig, Jared",CU,96.90821978,102.8730598,99.29415578,133
"Kelly, Michael",ST,98.27550235,100.8191982,99.29298069,262
"Matthews, Zebby",FC,100.7135152,97.16195652,99.29289173,116
"Tate, Dillon",ST,96.85261208,102.9505986,99.29180668,197
"Elder, Bryce",SL,97.7584963,101.5646803,99.28096989,271
"Cecconi, Slade",CH,97.76468539,101.532284,99.27172483,157
"Soriano, José",FF,99.43294753,99.02899578,99.27136683,254
"García, Luis",ST,97.75114953,101.5499239,99.27065929,82
"Rogers, Taylor",ST,97.75454502,101.5446521,99.27058785,519
"Wheeler, Zack",SI,99.6605285,98.67652976,99.266929,607
"Montas, Frankie",FF,100.9003173,96.81627999,99.26670238,869
"Alexander, Scott",SI,99.40072667,99.06440498,99.26619799,364
"Littell, Zack",FS,98.30331716,100.6821602,99.25485436,586
"Suarez, José",SI,100.8467074,96.85000597,99.24802683,93
"Houser, Adrian",CH,97.9226773,101.235828,99.2479376,144
"Maile, Luke",FA,104.0436078,92.05150248,99.24676567,51
"Elder, Bryce",SI,98.54941442,100.2860762,99.24407912,370
"Warren, Will",CH,96.71039337,103.0410685,99.24266344,60
"Molina, Anthony",FF,100.5319505,97.29261891,99.23621786,510
"Schreiber, John",ST,96.83671324,102.8300401,99.23404399,241
"Alexander, Scott",CH,97.15586756,102.3484863,99.23291504,74
"Irvin, Cole",FF,101.5665789,95.7300436,99.23196478,511
"Criswell, Cooper",ST,96.92121407,102.6795491,99.22454806,471
"Schwellenbach, Spencer",FC,100.2216657,97.72843865,99.22437488,318
"Romero, JoJo",SL,96.9460536,102.6390155,99.22323835,316
"Kochanowicz, Jack",FF,98.52205067,100.2626141,99.21827606,52
"Berríos, José",SI,99.77969122,98.37596044,99.21819891,973
"Pennington, Walter",SL,96.8038936,102.8384477,99.21771523,135
"Henry, Tommy",CH,99.54585334,98.72031388,99.21563755,142
"Alexander, Tyler",FC,98.54137911,100.2255969,99.21506624,530
"Romano, Jordan",SL,97.99054728,101.0511275,99.21477937,112
"France, J.P.",FF,98.19539738,100.7346526,99.21109946,155
"Smith, Cade",FF,100.5150231,97.25228935,99.2099296,812
"Lorenzen, Michael",ST,96.85063996,102.7446426,99.20824102,130
"Manaea, Sean",CH,98.64244251,100.0477305,99.2045577,356
"Quintana, Jose",FF,98.56876537,100.1560775,99.20369024,645
"Dana, Caden",FF,100.2051681,97.70039821,99.20326014,108
"Bazardo, Eduard",SL,97.22714597,102.1672164,99.20317414,206
"Olson, Reese",CU,96.13515751,103.8034589,99.20247805,112
"Kilian, Caleb",FC,97.59788633,101.6082919,99.20204858,64
"Garcia, Robert",FF,100.9181256,96.625893,99.20123256,530
"Hicks, Jordan",ST,96.72388007,102.915663,99.20059323,492
"Severino, Luis",CH,98.86826058,99.69901064,99.2005606,224
"Silseth, Chase",ST,95.80050636,104.2929899,99.19749979,68
"Anderson, Nick",FF,101.8871192,95.16260816,99.19731479,140
"Phillips, Tyler",SI,99.73045293,98.38744001,99.19324776,175
"De Los Santos, Enyel",SL,97.74954578,101.3573473,99.19266639,484
"Cannon, Jonathan",ST,97.46490588,101.7824927,99.19194059,442
"Medina, Luis",SL,97.8282282,101.2345784,99.19076827,181
"Faucher, Calvin",FC,98.62405672,100.0082757,99.17774432,374
"Winckowski, Josh",FF,99.56460074,98.58275698,99.17186324,65
"Buttó, José",SI,97.81428475,101.1665248,99.15518078,282
"Zerpa, Angel",FF,97.93385496,100.9820992,99.15315266,187
"Salazar, Eduardo",SI,99.03375462,99.32895239,99.15183373,245
"Stone, Gavin",CH,97.51993476,101.5948587,99.14990435,589
"Harvey, Hunter",CU,96.09636075,103.7296932,99.14969371,84
"Blackburn, Paul",CU,97.16064863,102.1324964,99.14938775,137
"Heaney, Andrew",SL,97.76984627,101.2121585,99.14677115,744
"Diekman, Jake",FF,99.62292942,98.42710714,99.14460051,311
"Vodnik, Victor",FF,98.70823661,99.79687227,99.14369088,884
"Sewald, Paul",ST,98.7680807,99.69844113,99.14022487,254
"Bird, Jake",SI,99.08078312,99.20117337,99.12893922,303
"Elder, Bryce",FF,100.3033102,97.35258893,99.12302169,107
"Aguiar, Julian",SI,100.5307869,97.01062424,99.12272184,213
"Stone, Gavin",FC,99.70840802,98.24401401,99.12265041,131
"Armstrong, Shawn",SI,100.7616679,96.65995248,99.12098173,304
"Keller, Mitch",SI,99.70147358,98.24939595,99.12064253,621
"Rodriguez, Grayson",FF,98.87306123,99.47887684,99.11538747,914
"Kremer, Dean",FC,97.97374235,100.8261315,99.11469802,500
"Yamamoto, Yoshinobu",CU,98.71158594,99.70835911,99.11029521,340
"Howard, Spencer",SL,99.01902003,99.2427359,99.10850638,144
"Garrett, Braxton",SL,96.69918478,102.7089651,99.10309693,156
"Lazar, Max",FF,99.51666766,98.47745244,99.10098157,140
"Leclerc, José",SL,97.37440327,101.6819567,99.09742462,387
"Waldron, Matt",KN,98.0031016,100.7384259,99.09723133,936
"King, Michael",SL,96.6251509,102.8005209,99.09529889,171
"Waguespack, Jacob",FC,98.61802419,99.80191145,99.09157909,85
"Bednar, David",CU,96.67760749,102.6960099,99.08496847,216
"Blackburn, Paul",ST,96.39283173,103.1169106,99.08246329,207
"Kahnle, Tommy",FF,98.79335576,99.51562233,99.08226239,147
"Valdez, Framber",SL,97.94662555,100.7658548,99.07431726,112
"Blackburn, Paul",FF,98.34445109,100.1628871,99.07182549,255
"Severino, Luis",FC,97.82970326,100.9082903,99.06113806,243
"Jarvis, Bryce",SL,98.67361449,99.64153305,99.06078191,255
"Sandoval, Patrick",CU,96.06633514,103.5507709,99.06010946,130
"Lynn, Lance",FC,98.52291376,99.86338366,99.05910172,454
"Doval, Camilo",FC,98.07184278,100.5361445,99.05756347,394
"Javier, Cristian",SL,96.22056184,103.2983542,99.0516788,190
"Bellozo, Valente",CU,96.14430787,103.4092465,99.05028331,136
"Paddack, Chris",FF,100.536764,96.81200239,99.04685936,626
"Stripling, Ross",SL,99.58698467,98.22615872,99.04265429,182
"Gallen, Zac",KC,96.6203888,102.6621076,99.0370763,712
"Montero, Keider",CH,98.70579708,99.50330309,99.02479948,165
"Maeda, Kenta",SL,97.55617215,101.2201611,99.02176772,457
"Minter, A.J.",FC,99.13450609,98.84304739,99.01792261,186
"Leiter Jr., Mark",ST,95.70710374,103.9695404,99.01207839,93
"Soroka, Michael",FF,99.08910688,98.89359686,99.01090287,466
"Brebbia, John",FF,99.63989869,98.06379026,99.00945532,490
"Anderson, Justin",FF,98.97663123,99.05437396,99.00772832,313
"Henry, Tommy",SI,99.54452267,98.19860461,99.00615545,138
"Suarez, José",CH,97.35932696,101.471276,99.00410658,250
"Meyer, Max",FF,99.32229407,98.51390155,98.99893706,383
"Suter, Brent",SL,97.8201473,100.7511264,98.99253892,166
"Marsh, Alec",SI,98.8201769,99.24476596,98.99001252,299
"Thorpe, Drew",FF,98.85232306,99.19270161,98.98847448,232
"Peralta, Luis",FF,99.26665793,98.56707956,98.98682658,137
"Rodriguez, Eduardo",FF,99.05368768,98.87834214,98.98354946,369
"Valdez, Framber",CU,96.31689313,102.9633196,98.97546371,813
"Luzardo, Jesús",SL,96.83656779,102.1532645,98.96324649,317
"Cortes, Nestor",CH,96.68784144,102.3707932,98.96102213,274
"Ryan, Joe",FS,97.74172133,100.788144,98.96029041,483
"Dunning, Dane",FC,99.30476021,98.43840183,98.95821686,322
"Madden, Ty",SL,96.59331943,102.495709,98.95427526,71
"Parsons, Wes",FF,99.71469395,97.80895099,98.95239676,66
"Jackson, Jay",SL,97.96412224,100.4292924,98.9501903,260
"Martin, Chris",FS,98.39623982,99.77731417,98.94866956,90
"Holmes, Grant",FC,97.34841623,101.3462277,98.94754081,84
"Duffey, Tyler",KC,95.56593925,104.004216,98.94124995,57
"Jarvis, Bryce",CH,96.64416069,102.3755737,98.93672589,150
"Blackburn, Paul",FC,99.31363172,98.36294724,98.93335793,289
"Thornton, Trent",FF,99.1683345,98.57147097,98.92958909,226
"Cecconi, Slade",CU,96.85524224,102.0273026,98.92406639,115
"Garrett, Braxton",FF,99.09080579,98.67256719,98.92351035,84
"Vásquez, Randy",FF,99.90103985,97.4470483,98.91944323,483
"Hernández, Jonathan",CH,97.68575016,100.7698936,98.91940755,90
"Stone, Gavin",SL,97.99183943,100.3078933,98.91826098,326
"Civale, Aaron",ST,96.78718303,102.1086225,98.91575882,398
"Manning, Matt",FF,99.2536272,98.39880377,98.91169783,248
"Jones, Jared",CH,98.48214347,99.55434918,98.91102575,130
"Suter, Brent",SI,99.54142833,97.96502925,98.9108687,214
"Rodríguez, Yerry",FF,98.37376898,99.70018023,98.90433348,247
"Scherzer, Max",SL,97.29226357,101.3174805,98.90235033,149
"García, Deivi",FF,97.14062613,101.5358819,98.89872845,168
"Gonzales, Marco",FC,98.35668634,99.71107851,98.89844321,171
"Salazar, Eduardo",SL,96.63997443,102.2850808,98.89801699,211
"Pinto, Ricardo",SI,98.46634537,99.53478972,98.89372311,117
"Bielak, Brandon",FF,98.98294082,98.75099599,98.89016289,116
"Thorpe, Drew",SL,95.91296242,103.3460139,98.88618301,110
"Clevinger, Mike",CH,98.06573966,100.1157028,98.88572491,64
"Winans, Allan",CH,99.08976827,98.56176858,98.87856839,61
"Lugo, Seth",FC,99.36963292,98.13217435,98.87464949,265
"Dubin, Shawn",FF,99.53450183,97.88017115,98.87276956,367
"Hicks, Jordan",FF,96.66252974,102.1870256,98.87232807,112
"Knack, Landon",KC,95.38128145,104.1010923,98.86920577,160
"Birdsong, Hayden",CH,97.48323694,100.9451661,98.86800858,256
"Madden, Ty",FF,100.045937,97.0929733,98.86475152,167
"Roupp, Landen",SI,97.72563158,100.573214,98.86466455,359
"Carrasco, Carlos",CH,97.45870501,100.9674698,98.86221093,393
"Matthews, Zebby",FF,100.2822013,96.73045562,98.86150303,307
"Cannon, Jonathan",SI,98.4563816,99.46731509,98.86075499,568
"Saucedo, Tayler",SL,96.88855492,101.8128583,98.85827625,91
"Basso, Brady",CU,97.01849519,101.6038684,98.85264449,72
"McMillon, John",SL,97.48578351,100.8901258,98.84752042,109
"Houser, Adrian",SI,98.75139333,98.9912152,98.84732208,503
"Eflin, Zach",CH,97.53376705,100.8142981,98.84597945,148
"Walker, Ryan",SI,98.67912894,99.09410809,98.8451206,674
"Kerr, Ray",CU,97.26348046,101.2153696,98.8442361,180
"Young, Alex",SI,97.6795076,100.5830401,98.84092058,102
"Ramírez, Yohan",SI,98.09923303,99.95329441,98.84085758,323
"Kuhl, Chad",SI,97.36957017,101.0358221,98.83607094,218
"Francis, Bowden",FF,100.3868689,96.50523976,98.83421724,799
"Ross, Joe",CH,99.47622177,97.85735592,98.82867543,99
"Waldron, Matt",ST,96.77622972,101.902845,98.82687585,486
"Rea, Colin",ST,96.95768334,101.6300038,98.82661152,440
"Gallen, Zac",CH,98.01188784,100.0434148,98.82449862,360
"Povich, Cade",SL,98.37628455,99.49348023,98.82316282,87
"Irvin, Jake",SI,99.45004131,97.87290612,98.81918724,645
"Spiers, Carson",FC,99.50910443,97.78112658,98.81791329,248
"Lucas, Easton",FC,100.2322969,96.69495138,98.81735869,52
"Gibson, Kyle",SI,97.91299836,100.173008,98.8170022,746
"Fried, Max",CU,95.97139051,103.0788939,98.81439187,578
"Bowman, Matt",FC,97.34697735,101.0146209,98.81403476,98
"Ortiz, Luis L.",FC,98.70631179,98.97342533,98.81315721,423
"Houser, Adrian",FF,99.08189984,98.39150995,98.80574389,190
"Díaz, Yilber",FF,99.06848313,98.41128104,98.80560229,272
"Nelson, Ryne",FC,99.19223997,98.2214353,98.8039181,443
"Ginn, J.T.",SI,98.73769702,98.89678793,98.80133339,259
"Leone, Dominic",FF,99.38781644,97.9208347,98.80102374,95
"Cortes, Nestor",ST,95.29903222,104.0507845,98.79973313,450
"Curry, Xzavion",SL,98.94165489,98.58067334,98.79726227,219
"Harrison, Kyle",SV,96.93615304,101.5686519,98.78915258,463
"Walker, Taijuan",SI,99.29828171,98.01933508,98.78670306,393
"Schwellenbach, Spencer",FS,97.83810464,100.1877725,98.77797177,242
"Musgrove, Joe",FF,99.2535681,98.05592335,98.7745102,391
"Darvish, Yu",CU,95.90327801,103.0740882,98.77160207,108
"Finnegan, Kyle",FF,100.087867,96.79698402,98.77151381,732
"Burdi, Nick",FF,97.09444612,101.2861663,98.77113419,151
"Garabito, Gerson",FF,98.87686025,98.61173014,98.77080821,189
"Williamson, Brandon",FC,99.32988807,97.88898703,98.75352766,115
"Kelly, Merrill",CH,96.64638677,101.9114174,98.75239901,239
"Bummer, Aaron",SI,98.13770564,99.66760974,98.74966728,388
"Herget, Kevin",FF,99.88080012,97.03897383,98.7440696,71
"Snead, Kirby",SI,98.97549462,98.39076512,98.74160282,80
